id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,homePostgameWinProbability,awayId,awayTeam,awayConference,awayClassification,awayPoints,awayLineScores,awayPostgameWinProbability,excitementIndex,highlights,homePregameElo,homePostgameElo,awayPregameElo,awayPostgameElo,notes
401021656,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,29612.0,3975,Veterans Memorial Stadium (AL),2653,Troy,Sun Belt,fbs,20,"[7, 0, 7, 6]",0.05923029255824867,68,Boise State,Mountain West,fbs,56,"[14, 21, 7, 14]",0.9407697074417514,2.27508502569999,https://www.youtube.com/watch?v=FRnrJ3x_Z0Y,1594.0,1496.0,1648.0,1746.0,
401034100,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,,3620,Armstrong Stadium,2261,Hampton,FCS Independents,fcs,38,"[10, 14, 7, 7]",,2551,Shaw,CIAA,ii,10,"[0, 7, 0, 3]",,,,,,,,
401013094,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,40524.0,3923,Scott Stadium,258,Virginia,ACC,fbs,42,"[14, 14, 7, 7]",0.99897198899527,257,Richmond,CAA,fcs,13,"[10, 0, 3, 0]",0.001028011004730045,1.87596885599999,https://www.youtube.com/watch?v=dm_U31yHgH0,,,,,
401013448,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,20425.0,3992,Williams Stadium (VA),2335,Liberty,FBS Independents,fbs,52,"[14, 0, 10, 28]",0.9998402730839259,295,Old Dominion,Conference USA,fbs,10,"[3, 7, 0, 0]",0.00015972691607413214,5.0482463785,,1444.0,1541.0,1251.0,1154.0,
401014975,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,15827.0,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,28,"[0, 7, 7, 14]",0.2914353097621623,276,Marshall,Conference USA,fbs,35,"[14, 7, 7, 7]",0.7085646902378377,5.2033164459,https://www.youtube.com/watch?v=5XJe-85pzBM,1385.0,1379.0,1476.0,1482.0,
401019472,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,31217.0,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,34,"[7, 17, 7, 3]",0.9999637417382397,2210,Elon,CAA,fcs,14,"[0, 0, 7, 7]",3.6258261760346855e-05,0.5439158967,https://www.youtube.com/watch?v=A_OJM2hCXbc,,,,,
401020674,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,17959.0,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,48,"[20, 14, 14, 0]",0.9999142322720109,2169,Delaware State,MEAC,fcs,10,"[0, 3, 0, 7]",8.576772798907228e-05,1.62547624519999,,,,,,
401021653,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,15260.0,3608,Allen E. Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,37,"[13, 3, 7, 14]",0.9987286659646343,2569,South Carolina State,MEAC,fcs,6,"[0, 0, 6, 0]",0.0012713340353657232,0.435713163799999,https://www.youtube.com/watch?v=gJt4PIvFsxE,,,,,
401029879,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,,3676,Christy Mathewson-Memorial Stadium,2083,Bucknell,Patriot,fcs,7,"[0, 0, 0, 7]",,2729,William & Mary,CAA,fcs,14,"[7, 0, 0, 7]",,,,,,,,
401014973,2018,1,regular,2018-09-01 22:00:00+00:00,False,True,False,False,9240.0,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,34,"[3, 10, 7, 14]",0.999984164464906,2230,Fordham,Patriot,fcs,10,"[0, 7, 3, 0]",1.5835535093988717e-05,2.6062499703,,,,,,
401014974,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,13457.0,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,fbs,26,"[0, 7, 6, 13]",0.17346633829827812,2348,Louisiana Tech,Conference USA,fbs,30,"[7, 13, 3, 7]",0.8265336617017218,3.39524150609999,,1233.0,1245.0,1537.0,1525.0,
401020676,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,24136.0,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,66,"[21, 21, 21, 3]",0.9999873144404265,2678,VMI,Southern,fcs,3,"[0, 3, 0, 0]",1.2685559573455407e-05,0.0266620140000006,,,,,,
401021652,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,20184.0,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,fbs,48,"[7, 14, 27, 0]",0.998884580500493,2546,Southeast Missouri State,OVC,fcs,21,"[0, 14, 0, 7]",0.0011154194995069977,0.727200521,,,,,,
401021654,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,28866.0,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,49,"[21, 14, 14, 0]",0.9997927217865997,2755,Grambling,SWAC,fcs,17,"[3, 7, 0, 7]",0.00020727821340027486,1.0627373025,,,,,,
401030192,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,,3882,Provost Umphrey Stadium,2320,Lamar,Southland,fcs,70,"[21, 28, 7, 14]",,3077,Kentucky Christian,,,7,"[0, 0, 0, 7]",,,,,,,,
401012679,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,54116.0,1056,Rose Bowl,26,UCLA,Pac-12,fbs,17,"[10, 0, 7, 0]",0.2196041237734069,2132,Cincinnati,American Athletic,fbs,26,"[0, 17, 0, 9]",0.7803958762265931,8.7869201591,https://www.youtube.com/watch?v=zUuVo8okkTw,1471.0,1437.0,1289.0,1323.0,
401030175,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,,4424,Husky Stadium,2277,Houston Christian,Southland,fcs,49,"[7, 21, 14, 7]",,2586,Southwest Baptist,Great Lakes,ii,7,"[0, 0, 0, 7]",,,,,,,,
401012851,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,17082.0,218,FIU Stadium,2229,Florida International,Conference USA,fbs,28,"[7, 7, 7, 7]",0.08816900970878677,84,Indiana,Big Ten,fbs,38,"[14, 14, 7, 3]",0.9118309902912132,2.7499679181,https://www.youtube.com/watch?v=CLDKcBwCeEg,1377.0,1372.0,1559.0,1564.0,
401014978,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,29176.0,3815,M. M. Roberts Stadium,2572,Southern Miss,Conference USA,fbs,55,"[14, 27, 7, 7]",0.9994952216812634,2296,Jackson State,SWAC,fcs,7,"[0, 0, 7, 0]",0.0005047783187366317,0.188652225199998,https://www.youtube.com/watch?v=c72cGNYWKhw,,,,,
401013048,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,24305.0,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,23,"[7, 3, 0, 10, 3]",0.15578688342620697,2447,Nicholls,Southland,fcs,26,"[7, 3, 7, 3, 6]",0.844213116573793,9.41128064859999,https://www.youtube.com/watch?v=sC1A1nORhXo,,,,,
401013057,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,50063.0,3636,Bill Snyder Family Stadium,2306,Kansas State,Big 12,fbs,27,"[3, 9, 0, 15]",0.5711801005392997,233,South Dakota,MVFC,fcs,24,"[10, 14, 0, 0]",0.4288198994607003,7.73617338379999,https://www.youtube.com/watch?v=gMbrkMbG29c,,,,,
401019476,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,18356.0,3674,Chapman Stadium,202,Tulsa,American Athletic,fbs,38,"[7, 14, 3, 14]",0.9977510896828313,2110,Central Arkansas,Southland,fcs,27,"[13, 0, 7, 7]",0.002248910317168673,6.0252868305,https://www.youtube.com/watch?v=vgHOuI_-Zz0,,,,,
401030366,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,,3897,Richardson Stadium,2166,Davidson,Pioneer,fcs,34,"[13, 21, 0, 0]",,2913,Brevard College,USA South,iii,13,"[0, 0, 6, 7]",,,,,,,,
401019474,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,33697.0,3805,Simmons Bank Liberty Stadium,235,Memphis,American Athletic,fbs,66,"[28, 28, 0, 10]",0.9999958345824962,2382,Mercer,Southern,fcs,14,"[0, 0, 0, 14]",4.165417503809721e-06,1.0251003832,https://www.youtube.com/watch?v=YBrgW4EWIkQ,,,,,
401030286,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,,3810,Nissan Stadium,2634,Tennessee State,OVC,fcs,34,"[14, 7, 3, 10]",,2065,Bethune-Cookman,MEAC,fcs,3,"[0, 3, 0, 0]",,,,,,,,
401030606,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,,4416,Spec Martin Municipal Stadium,56,Stetson,Pioneer,fcs,48,"[10, 28, 7, 3]",,3179,Point University,,,7,"[0, 7, 0, 0]",,,,,,,,
401029961,2018,1,regular,2018-09-01 23:00:00+00:00,False,True,False,False,,3762,Hughes Stadium,2415,Morgan State,MEAC,fcs,10,"[7, 0, 3, 0]",,119,Towson,CAA,fcs,36,"[3, 14, 14, 5]",,,,,,,,
401014976,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,29519.0,3825,DATCU Stadium,249,North Texas,Conference USA,fbs,46,"[14, 6, 16, 10]",0.9987373302064423,2567,SMU,American Athletic,fbs,23,"[0, 0, 0, 23]",0.0012626697935577136,2.0082988577,https://www.youtube.com/watch?v=4zlLX9-1Sqc,1335.0,1397.0,1388.0,1326.0,
401030068,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,,3744,Hancock Stadium,2287,Illinois State,MVFC,fcs,46,"[14, 10, 14, 8]",,2615,St. Xavier IL,,,0,"[0, 0, 0, 0]",,,,,,,,
401038410,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,,5400,William B. Greene Jr. Stadium,2193,East Tennessee State,Southern,fcs,28,"[0, 7, 7, 14]",,2369,Mars Hill,South Atlantic,ii,7,"[7, 0, 0, 0]",,,,,,,,
401012888,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,24,"[14, 7, 3, 0]",0.92783043145901,130,Michigan,Big Ten,fbs,17,"[0, 10, 0, 7]",0.07216956854098999,4.2446507286,https://www.youtube.com/watch?v=reeW5x_QkMU,1723.0,1731.0,1701.0,1693.0,
401012249,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,81164.0,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,53,"[10, 28, 13, 2]",0.9998257838347568,2127,Charleston Southern,Big South,fcs,6,"[0, 0, 0, 6]",0.0001742161652431573,0.0448168873999993,https://www.youtube.com/watch?v=OqsR5HaF5Cg,,,,,
401012259,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,25348.0,3973,FirstBank Stadium,238,Vanderbilt,SEC,fbs,35,"[7, 7, 7, 14]",0.9996203330946147,2393,Middle Tennessee,Conference USA,fbs,7,"[7, 0, 0, 0]",0.0003796669053852675,3.6034339205,,1414.0,1488.0,1421.0,1347.0,
401012254,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,54289.0,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,63,"[21, 14, 14, 14]",0.9999955955222241,2617,Stephen F. Austin,Southland,fcs,6,"[0, 3, 3, 0]",4.404477775943327e-06,0.0254067829000002,,,,,,
401014980,2018,1,regular,2018-09-01 23:30:00+00:00,False,True,False,False,17271.0,3946,Sun Bowl,2638,UTEP,Conference USA,fbs,10,"[0, 10, 0, 0]",0.006031035556264542,2464,Northern Arizona,Big Sky,fcs,30,"[10, 7, 13, 0]",0.9939689644437355,3.04488015159999,https://www.youtube.com/watch?v=2UMbpbcZuWY,,,,,
401022515,2018,1,regular,2018-09-02 00:00:00+00:00,False,True,False,False,18213.0,3971,University Stadium (NM),167,New Mexico,Mountain West,fbs,62,"[28, 7, 13, 14]",0.9991581186438564,2916,Incarnate Word,Southland,fcs,30,"[7, 9, 0, 14]",0.0008418813561436034,0.307032200699999,,,,,,
401030430,2018,1,regular,2018-09-02 00:00:00+00:00,False,True,False,False,,3706,Eccles Coliseum,253,Southern Utah,Big Sky,fcs,30,"[0, 16, 7, 7]",,2453,North Alabama,FCS Independents,fcs,34,"[3, 10, 7, 14]",,,,,,,,
401012681,2018,1,regular,2018-09-02 00:00:00+00:00,False,True,False,False,50112.0,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,58,"[7, 30, 14, 7]",0.9998393673219237,189,Bowling Green,Mid-American,fbs,24,"[10, 7, 7, 0]",0.0001606326780763112,0.738405284700001,https://www.youtube.com/watch?v=ln8zA5g1xPo,1614.0,1665.0,1266.0,1215.0,
401013026,2018,1,regular,2018-09-02 00:00:00+00:00,False,True,False,False,45330.0,4727,McLane Stadium,239,Baylor,Big 12,fbs,55,"[17, 21, 10, 7]",0.9998295720824828,2000,Abilene Christian,Southland,fcs,27,"[7, 13, 7, 0]",0.00017042791751720188,0.146911048999999,https://www.youtube.com/watch?v=v1mQhDaVItY,,,,,
401012246,2018,1,regular,2018-09-02 00:00:00+00:00,False,True,True,False,57280.0,4013,Camping World Stadium,333,Alabama,SEC,fbs,51,"[14, 14, 16, 7]",0.9999255686466408,97,Louisville,ACC,fbs,14,"[0, 0, 7, 7]",7.443135335916118e-05,0.394188331699999,https://www.youtube.com/watch?v=blF1MPQ5aaw,1986.0,2062.0,1701.0,1625.0,
401030426,2018,1,regular,2018-09-02 01:00:00+00:00,False,True,False,False,,3757,Hornet Stadium,16,Sacramento State,Big Sky,fcs,55,"[10, 21, 14, 10]",,2595,St Francis Illinois,,,7,"[0, 0, 7, 0]",,,,,,,,
401030112,2018,1,regular,2018-09-02 01:00:00+00:00,False,True,False,False,,3987,Washington-Grizzly Stadium,149,Montana,Big Sky,fcs,26,"[16, 10, 0, 0]",,2460,Northern Iowa,MVFC,fcs,23,"[0, 0, 7, 16]",,,,,,,,
401022516,2018,1,regular,2018-09-02 02:00:00+00:00,False,True,False,False,31170.0,3660,Valley Children's Stadium,278,Fresno State,Mountain West,fbs,79,"[16, 28, 14, 21]",0.9995402711314478,70,Idaho,Big Sky,fcs,13,"[6, 0, 7, 0]",0.0004597288685521672,0.4491663395,https://www.youtube.com/watch?v=Ez5o-Ng2KMA,,,,,
401012677,2018,1,regular,2018-09-02 02:30:00+00:00,False,True,False,False,50188.0,3947,Mountain America Stadium,9,Arizona State,Pac-12,fbs,49,"[14, 14, 14, 7]",0.9999920070738963,2636,UTSA,Conference USA,fbs,7,"[0, 0, 0, 7]",7.992926103650433e-06,0.574617268999999,https://www.youtube.com/watch?v=0DqaoprezwQ,1498.0,1612.0,1429.0,1315.0,
401012676,2018,1,regular,2018-09-02 02:45:00+00:00,False,True,False,False,51002.0,3619,Arizona Stadium,12,Arizona,Pac-12,fbs,23,"[0, 10, 0, 13]",0.252378224443892,252,BYU,FBS Independents,fbs,28,"[0, 7, 21, 0]",0.747621775556108,5.07418613049999,https://www.youtube.com/watch?v=_no6VO2XeGI,1513.0,1496.0,1395.0,1412.0,
401019475,2018,1,regular,2018-09-02 03:00:00+00:00,False,True,False,False,29702.0,3610,Aloha Stadium,62,Hawai'i,Mountain West,fbs,59,"[14, 24, 0, 21]",0.9796414129712154,2426,Navy,American Athletic,fbs,41,"[0, 14, 14, 13]",0.02035858702878457,3.7631715548,https://www.youtube.com/watch?v=s880LSIAtMA,1264.0,1345.0,1633.0,1552.0,
401021631,2018,1,regular,2018-09-02 16:00:00+00:00,False,True,True,False,,4246,Center Parc Stadium,2428,North Carolina Central,MEAC,fcs,24,"[0, 7, 14, 3]",,2504,Prairie View A&M,SWAC,fcs,40,"[20, 3, 3, 14]",,,,,,,,
401079833,2018,1,regular,2018-09-02 19:30:00+00:00,False,True,False,False,38640.0,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,23,"[3, 14, 3, 3]",0.4801521413827188,2448,North Carolina A&T,MEAC,fcs,28,"[7, 7, 0, 14]",0.5198478586172812,6.9631012532,https://www.youtube.com/watch?v=6i-7cmf6uCU,,,,,
401013095,2018,1,regular,2018-09-02 23:30:00+00:00,False,True,True,False,68841.0,3687,AT&T Stadium,99,LSU,SEC,fbs,33,"[10, 17, 6, 0]",0.9559552996558128,2390,Miami,ACC,fbs,17,"[3, 0, 0, 14]",0.04404470034418717,3.8470693333,https://www.youtube.com/watch?v=SxZrYfJeEG8,1736.0,1774.0,1696.0,1658.0,
401013096,2018,1,regular,2018-09-04 00:00:00+00:00,False,True,False,True,75237.0,3697,Doak Campbell Stadium,52,Florida State,ACC,fbs,3,"[0, 3, 0, 0]",0.31246770456927847,259,Virginia Tech,ACC,fbs,24,"[10, 7, 0, 7]",0.6875322954307215,3.91834934429999,https://www.youtube.com/watch?v=xm_amg8qlrA,1648.0,1604.0,1731.0,1775.0,
401030106,2018,2,regular,2018-09-06 16:00:00+00:00,False,True,False,False,,3878,Plaster Sports Complex,2623,Missouri State,MVFC,fcs,52,"[7, 28, 10, 7]",,2876,Lincoln (MO),Great Lakes,ii,24,"[10, 0, 7, 7]",,,,,,,,
401029994,2018,2,regular,2018-09-06 23:00:00+00:00,False,True,False,False,,3962,Tucker Stadium,2635,Tennessee Tech,OVC,fcs,10,"[3, 0, 0, 7]",,338,Kennesaw State,Big South,fcs,49,"[7, 14, 21, 7]",,,,,,,,
401030545,2018,2,regular,2018-09-07 22:00:00+00:00,False,True,False,False,,3624,Arute Field,2115,Central Connecticut,NEC,fcs,55,"[27, 14, 7, 7]",,2339,Lincoln (PA),CIAA,ii,0,"[0, 0, 0, 0]",,,,,,,,
401019477,2018,2,regular,2018-09-08 00:00:00+00:00,False,True,False,False,24216.0,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,12,"[9, 3, 0, 0]",0.004266430125617974,2628,TCU,Big 12,fbs,42,"[0, 14, 14, 14]",0.995733569874382,2.8092050501,https://www.youtube.com/watch?v=krYsA1p9pqg,1326.0,1289.0,1711.0,1748.0,
401013100,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,34182.0,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,49,"[14, 7, 7, 21]",0.3490768032986788,59,Georgia Tech,ACC,fbs,38,"[17, 0, 14, 7]",0.6509231967013211,7.6706269273,https://www.youtube.com/watch?v=Cwj6oqFP6-U,1652.0,1665.0,1557.0,1544.0,
401013355,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,77003.0,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,45,"[3, 7, 14, 21]",0.9998599643223818,167,New Mexico,Mountain West,fbs,14,"[7, 0, 0, 7]",0.0001400356776182221,0.939574418799999,https://www.youtube.com/watch?v=0O4N79R4ZCs,1887.0,1902.0,1272.0,1257.0,
401012726,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,32534.0,4728,TDECU Stadium,248,Houston,American Athletic,fbs,45,"[21, 10, 7, 7]",0.9991972922411786,12,Arizona,Pac-12,fbs,18,"[0, 0, 10, 8]",0.0008027077588214082,1.62062720129999,https://www.youtube.com/watch?v=9bCJHyJ6vP4,1577.0,1637.0,1496.0,1436.0,
401013108,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,23619.0,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,ACC,fbs,51,"[14, 24, 3, 10]",0.997077165661241,119,Towson,CAA,fcs,20,"[14, 6, 0, 0]",0.0029228343387589506,0.352889389800001,https://www.youtube.com/watch?v=ajp8DweoVVc,,,,,
401012889,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,110814.0,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,49,"[21, 14, 7, 7]",0.9939549363538943,2711,Western Michigan,Mid-American,fbs,3,"[0, 0, 0, 3]",0.006045063646105686,0.298619872199999,https://www.youtube.com/watch?v=oD-2pdYHRu4,1693.0,1804.0,1502.0,1391.0,
401012266,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,49784.0,3636,Bill Snyder Family Stadium,2306,Kansas State,Big 12,fbs,10,"[3, 0, 7, 0]",0.003886996594782742,344,Mississippi State,SEC,fbs,31,"[3, 14, 7, 7]",0.9961130034052172,2.34350567,https://www.youtube.com/watch?v=8XcHQiaUAd4,1629.0,1582.0,1692.0,1739.0,
401013098,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,40654.0,3911,Ryan Field,77,Northwestern,Big Ten,fbs,7,"[7, 0, 0, 0]",0.05628758324351462,150,Duke,ACC,fbs,21,"[0, 21, 0, 0]",0.9437124167564854,4.3072813421,https://www.youtube.com/watch?v=WDr4u5GsyQU,1689.0,1651.0,1633.0,1671.0,
401012271,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,25676.0,3973,FirstBank Stadium,238,Vanderbilt,SEC,fbs,41,"[0, 17, 17, 7]",0.9996956002890186,2440,Nevada,Mountain West,fbs,10,"[0, 10, 0, 0]",0.0003043997109813956,2.2605124985,https://www.youtube.com/watch?v=TDi0NLyhINc,1488.0,1560.0,1391.0,1319.0,
401030552,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,NEC,fcs,23,"[7, 7, 3, 6]",,2674,Valparaiso,Pioneer,fcs,21,"[0, 14, 0, 7]",,,,,,,,
401030497,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,,3694,DeGol Field,2598,St. Francis (PA),NEC,fcs,45,"[28, 3, 14, 0]",,2169,Delaware State,MEAC,fcs,14,"[7, 7, 0, 0]",,,,,,,,
401013352,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,47661.0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,19,"[6, 6, 0, 7]",0.4314817253888086,2199,Eastern Michigan,Mid-American,fbs,20,"[7, 3, 0, 10]",0.5685182746111914,7.69645279699999,https://www.youtube.com/watch?v=-h0zqWZV5To,1557.0,1550.0,1432.0,1439.0,
401013367,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,25133.0,3841,Michie Stadium,349,Army,FBS Independents,fbs,38,"[14, 3, 7, 14]",0.977350093034676,2335,Liberty,FBS Independents,fbs,14,"[0, 0, 14, 0]",0.022649906965323985,2.2292228244,https://www.youtube.com/watch?v=BpHOhN8wOU4,1483.0,1550.0,1541.0,1474.0,
401030558,2018,2,regular,2018-09-08 16:00:00+00:00,False,True,False,False,,3777,Joe Walton Stadium,2523,Robert Morris,NEC,fcs,22,"[0, 7, 0, 15]",,330,Virginia St,CIAA,ii,19,"[0, 6, 6, 7]",,,,,,,,
401029965,2018,2,regular,2018-09-08 16:30:00+00:00,False,True,False,False,,3741,Goodman Stadium,2329,Lehigh,Patriot,fcs,9,"[3, 0, 0, 6]",,222,Villanova,CAA,fcs,31,"[7, 13, 11, 0]",,,,,,,,
401013104,2018,2,regular,2018-09-08 16:30:00+00:00,False,True,False,False,56017.0,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,41,"[10, 10, 7, 14]",0.9997559354727164,2247,Georgia State,Sun Belt,fbs,7,"[7, 0, 0, 0]",0.00024406452728364947,3.38784482119999,https://www.youtube.com/watch?v=k7bQBit9Izo,1640.0,1695.0,1323.0,1268.0,
401029969,2018,2,regular,2018-09-08 16:30:00+00:00,False,True,False,False,,3847,Cooper Field,46,Georgetown,Patriot,fcs,8,"[0, 6, 0, 2]",,2097,Campbell,Big South,fcs,13,"[3, 0, 7, 3]",,,,,,,,
401029805,2018,2,regular,2018-09-08 17:00:00+00:00,False,True,False,True,,3824,Meade Stadium,227,Rhode Island,CAA,fcs,45,"[14, 17, 14, 0]",,399,UAlbany,CAA,fcs,26,"[7, 0, 0, 19]",,,,,,,,
401012728,2018,2,regular,2018-09-08 17:00:00+00:00,False,True,False,False,86402.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,Big 12,fbs,49,"[14, 7, 14, 14]",0.9978680204242373,26,UCLA,Pac-12,fbs,21,"[7, 0, 0, 14]",0.0021319795757627213,0.4505717245,https://www.youtube.com/watch?v=fw-ViOOYnsw,1991.0,2004.0,1437.0,1424.0,
401013097,2018,2,regular,2018-09-08 17:00:00+00:00,False,True,False,False,40311.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,ACC,fbs,62,"[21, 13, 14, 14]",0.9999985068566098,107,Holy Cross,Patriot,fcs,14,"[0, 0, 7, 7]",1.493143390152163e-06,1.1977079913,https://www.youtube.com/watch?v=-HMPtrtBkco,,,,,
401013107,2018,2,regular,2018-09-08 18:00:00+00:00,False,True,False,False,65632.0,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,62,"[17, 21, 17, 7]",0.9999082912239645,2729,William & Mary,CAA,fcs,17,"[0, 7, 7, 3]",9.170877603548178e-05,0.0607080864999993,https://www.youtube.com/watch?v=MMRd540f2v0,,,,,
401012731,2018,2,regular,2018-09-08 18:00:00+00:00,False,True,False,False,47210.0,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,62,"[14, 21, 14, 13]",0.9999626788086666,2502,Portland State,Big Sky,fcs,14,"[0, 7, 0, 7]",3.732119133337264e-05,0.019951039000001,https://www.youtube.com/watch?v=EtH5HUdwPQM,,,,,
401030282,2018,2,regular,2018-09-08 18:00:00+00:00,False,True,False,False,,3758,Houck Stadium,2546,Southeast Missouri State,OVC,fcs,40,"[3, 10, 7, 20]",,2168,Dayton,Pioneer,fcs,21,"[7, 0, 7, 7]",,,,,,,,
401014983,2018,2,regular,2018-09-08 18:00:00+00:00,False,True,False,False,24101.0,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,fbs,33,"[6, 13, 6, 8]",0.9977807034903159,2005,Air Force,Mountain West,fbs,26,"[0, 7, 13, 6]",0.00221929650968411,3.855394349,https://www.youtube.com/watch?v=vcDZC8qI3ok,1526.0,1531.0,1448.0,1443.0,
401030390,2018,2,regular,2018-09-08 19:00:00+00:00,False,True,False,False,,3987,Washington-Grizzly Stadium,149,Montana,Big Sky,fcs,48,"[3, 7, 21, 17]",,2181,Drake,Pioneer,fcs,16,"[0, 3, 7, 6]",,,,,,,,
401013049,2018,2,regular,2018-09-08 19:00:00+00:00,False,True,False,False,18127.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,7,"[0, 0, 7, 0]",0.004369817133266403,2305,Kansas,Big 12,fbs,31,"[0, 7, 14, 10]",0.9956301828667335,3.6911757,https://www.youtube.com/watch?v=BROW_DUjF1M,1395.0,1301.0,1158.0,1252.0,
